customer_id,churn_probability,actual_churn,risk_category,recency_days,frequency,monetary,avg_order_value,customer_age_days
15684,0.9855857562508777,1,Critical Risk,546,3,173.95,15.813636363636363,188
14674,0.9855758480025729,1,Critical Risk,508,1,173.66,12.404285714285715,0
13707,0.9855624758366109,1,Critical Risk,266,5,2955.46,19.70306666666667,269
12802,0.9855509359388557,1,Critical Risk,186,7,2348.42,17.14175182481752,377
13223,0.9855460158903314,1,Critical Risk,199,3,162.72,20.34,464
17319,0.9855348092940843,1,Critical Risk,668,1,29.099999999999998,9.7,0
17278,0.9855314842135399,1,Critical Risk,240,2,271.24,15.955294117647059,323
17204,0.9855268298414308,1,Critical Risk,174,9,3855.65,23.948136645962734,372
18039,0.9855141999255892,1,Critical Risk,373,4,579.17,3.4474404761904758,266
17721,0.985509280999935,1,Critical Risk,658,1,236.41,23.641,0
18051,0.9854776498535154,1,Critical Risk,633,7,973.88,23.753170731707318,96
13809,0.9854735747948239,1,Critical Risk,304,3,401.3,16.720833333333335,155
16037,0.9854675509455878,1,Critical Risk,269,5,1229.74,17.82231884057971,378
14627,0.9854659864913997,1,Critical Risk,378,1,462.75,15.956896551724139,0
14423,0.9854630752340355,1,Critical Risk,217,2,182.21,16.564545454545456,219
13475,0.9854557840081967,1,Critical Risk,190,4,1355.46,15.946588235294119,107
15126,0.9854486073564729,1,Critical Risk,536,2,449.49,17.9796,150
13489,0.9854455465110206,1,Critical Risk,104,3,215.28,17.94,189
15030,0.9854395570488171,1,Critical Risk,267,7,448.59000000000003,23.610000000000003,376
12875,0.985438075026334,1,Critical Risk,142,1,49.470000000000006,49.470000000000006,0
13951,0.9854168666203702,1,Critical Risk,175,3,674.45,17.293589743589745,118
14302,0.9854108620960578,1,Critical Risk,430,3,494.5,19.01923076923077,306
13197,0.9854075058460486,1,Critical Risk,609,1,293.11,16.28388888888889,0
15413,0.985399126012705,1,Critical Risk,691,1,77.75,38.875,0
15042,0.9853890053922316,1,Critical Risk,198,2,86.31,14.385,396
14348,0.9853753957152062,1,Critical Risk,259,1,317.77,18.69235294117647,0
13990,0.9853708220879516,1,Critical Risk,212,1,311.3,19.45625,0
14280,0.9853588274632211,1,Critical Risk,196,1,134.04,16.755,0
15176,0.9853436630287077,1,Critical Risk,667,1,988.0400000000001,19.000769230769233,0
12489,0.9853349655126261,1,Critical Risk,335,1,334.93,22.328666666666667,0
14743,0.9853326863534759,1,Critical Risk,592,1,50.480000000000004,16.826666666666668,0
15918,0.9853215153276451,1,Critical Risk,190,3,582.88,9.555409836065573,441
13934,0.9853061772641258,1,Critical Risk,263,1,617.1,22.855555555555558,0
15279,0.9853059232030266,1,Critical Risk,354,5,1580.54,16.814255319148934,321
15591,0.985286577765838,1,Critical Risk,582,3,217.9,31.12857142857143,91
13044,0.9852858395108646,1,Critical Risk,290,11,4373.65,10.589951573849879,409
16031,0.9852589156152313,1,Critical Risk,91,2,548.94,5.489400000000001,154
13385,0.9852471675928912,1,Critical Risk,329,1,534.57,15.273428571428573,0
15487,0.9852422961331831,1,Critical Risk,679,1,231.32,16.52285714285714,0
13916,0.9852391612530641,1,Critical Risk,463,4,1150.81,15.764520547945205,211
15966,0.9852260616981056,1,Critical Risk,450,1,426.53,15.797407407407407,0
15402,0.9852202836204584,1,Critical Risk,148,6,1830.54,13.973587786259541,443
15259,0.985183196247493,1,Critical Risk,512,4,887.38,15.84607142857143,169
15600,0.985183196247493,1,Critical Risk,427,4,1128.51,16.12157142857143,165
18258,0.9851621408449717,1,Critical Risk,463,6,1356.35,31.543023255813953,108
13087,0.9851585990371567,1,Critical Risk,725,1,313.64,20.909333333333333,0
14072,0.9851585990371567,1,Critical Risk,666,1,390.85,20.571052631578947,0
17689,0.9851535628313433,1,Critical Risk,387,2,317.08,14.412727272727272,85
16060,0.985136000725185,1,Critical Risk,430,2,465.45,20.23695652173913,63
15138,0.9851323087658739,1,Critical Risk,393,1,502.52,16.210322580645162,0
15923,0.985112786365089,1,Critical Risk,372,1,254.16,6.051428571428572,0
12986,0.9850964336679763,1,Critical Risk,428,10,1872.3200000000002,19.503333333333334,259
14402,0.9850960204182958,1,Critical Risk,651,1,105.6,15.085714285714285,0
13789,0.9850883742524469,1,Critical Risk,387,1,239.46,13.303333333333335,0
14760,0.985085848453637,1,Critical Risk,296,1,89.2,17.84,0
15424,0.9850802647037871,1,Critical Risk,253,3,597.78,18.114545454545453,208
15341,0.9850694383351332,1,Critical Risk,448,1,382.2,54.6,0
12554,0.9850616417835143,1,Critical Risk,448,1,384.5,15.38,0
13622,0.9850560609638896,1,Critical Risk,695,1,658.95,20.5921875,0
13453,0.9850503451958557,1,Critical Risk,165,3,781.69,19.542250000000003,236
15204,0.9850390380046875,1,Critical Risk,356,1,248.58,31.0725,0
13660,0.9850330280949561,1,Critical Risk,399,1,314.59,7.672926829268292,0
13214,0.9849946722898899,1,Critical Risk,417,7,3264.23,14.254279475982532,228
12416,0.984989650975774,1,Critical Risk,656,1,202.56,18.414545454545454,0
16250,0.9849872220315135,1,Critical Risk,260,3,791.38,16.15061224489796,125
13033,0.9849747262233248,1,Critical Risk,356,2,220.55,16.965384615384615,72
14244,0.9849341001150553,1,Critical Risk,660,1,366.41999999999996,22.901249999999997,0
15080,0.9848919866234838,1,Critical Risk,427,2,546.25,17.620967741935484,74
13958,0.9848888608289015,1,Critical Risk,379,8,3713.4900000000002,17.192083333333333,354
14795,0.9848750791501356,1,Critical Risk,165,1,131.45000000000002,21.908333333333335,0
14400,0.9848733188538366,1,Critical Risk,148,3,1275.99,18.764558823529413,482
13840,0.9848535984161666,1,Critical Risk,415,1,651.4,16.285,0
15616,0.9848526811549491,1,Critical Risk,437,1,249.61,20.800833333333333,0
17349,0.9848423464746076,1,Critical Risk,178,4,618.25,6.720108695652174,452
17026,0.9848414111644058,1,Critical Risk,369,2,87.3,12.471428571428572,47
15470,0.984839803884121,1,Critical Risk,575,1,63.419999999999995,15.854999999999999,0
15236,0.9848368314755593,1,Critical Risk,298,1,231.04999999999998,16.503571428571426,0
18199,0.9848273332954487,1,Critical Risk,683,1,344.75,17.2375,0
15230,0.9848086737390528,1,Critical Risk,238,2,429.6,18.678260869565218,1
16116,0.9848025336858501,1,Critical Risk,211,1,612.78,18.02294117647059,0
13498,0.9847759951674707,1,Critical Risk,729,1,327.38,19.25764705882353,0
17657,0.9847671266948943,1,Critical Risk,429,1,126.0,18.0,0
12959,0.9847382838451604,1,Critical Risk,483,1,150.95,18.86875,0
16302,0.984737724554632,1,Critical Risk,126,1,233.22,21.201818181818183,0
12793,0.9847314013542259,1,Critical Risk,334,3,951.33,19.026600000000002,66
12735,0.9847183208684747,1,Critical Risk,314,2,779.5699999999999,18.12953488372093,21
13371,0.9847083272123307,1,Critical Risk,504,2,1681.26,20.015,127
13896,0.9847075917704438,1,Critical Risk,625,1,312.05,15.602500000000001,0
15627,0.9846988750721276,1,Critical Risk,456,2,336.98,16.046666666666667,65
14223,0.9846982410578181,1,Critical Risk,91,3,991.13,16.518833333333333,171
14932,0.984677860215575,1,Critical Risk,365,2,1029.66,21.013469387755105,20
12499,0.9846722676966708,1,Critical Risk,559,1,393.72,14.582222222222223,0
17143,0.9846618063713263,1,Critical Risk,416,2,924.11,7.637272727272728,98
16858,0.9846600193861639,1,Critical Risk,368,10,2890.8,24.70769230769231,355
15697,0.9846410434807535,1,Critical Risk,689,1,246.75,17.625,0
14061,0.984640010113346,1,Critical Risk,723,2,451.55,26.561764705882354,13
14777,0.9846173411517326,1,Critical Risk,403,1,307.56,19.2225,0
16564,0.9846113520475609,1,Critical Risk,568,1,87.80000000000001,17.560000000000002,0
17438,0.9845894950954357,1,Critical Risk,253,5,1333.07,19.043857142857142,387
13797,0.9845848265091868,1,Critical Risk,436,3,1179.45,15.121153846153847,210
17327,0.9845787185409368,1,Critical Risk,409,2,50.349999999999994,16.78333333333333,152
12469,0.9845641529812041,1,Critical Risk,522,1,1113.7,16.874242424242425,0
16643,0.9845230504940311,1,Critical Risk,245,2,923.11,16.783818181818184,176
12771,0.9845185839254765,1,Critical Risk,485,1,282.3,18.82,0
14155,0.9845142235671481,1,Critical Risk,265,1,118.75,19.791666666666668,0
13462,0.9845109138054393,1,Critical Risk,252,5,1153.8500000000001,16.251408450704226,473
13811,0.9845034669765372,1,Critical Risk,183,2,377.25,41.916666666666664,55
16424,0.9844927157926044,1,Critical Risk,190,2,308.06,25.671666666666667,191
17617,0.9844925876247416,1,Critical Risk,558,1,395.33,20.806842105263158,0
16736,0.9844836845441115,1,Critical Risk,505,4,2465.46,17.865652173913045,230
16536,0.9844744973435313,1,Critical Risk,109,1,548.97,9.981272727272728,0
13367,0.984450270821235,1,Critical Risk,431,1,345.9,19.216666666666665,0
13508,0.9844445240680316,1,Critical Risk,243,2,287.05,10.251785714285715,399
14523,0.9844364802018414,1,Critical Risk,107,1,241.09,20.090833333333332,0
17751,0.984420336704724,1,Critical Risk,420,1,157.85999999999999,4.9331249999999995,0
14386,0.9843881864597656,1,Critical Risk,296,1,142.4,20.342857142857145,0
14838,0.9843794655529681,1,Critical Risk,422,2,622.77,9.025652173913043,313
12385,0.9843504366580929,1,Critical Risk,378,1,1398.4,23.30666666666667,0
13543,0.984338832023339,1,Critical Risk,633,2,767.71,20.74891891891892,52
13564,0.9843387232186437,1,Critical Risk,353,36,16344.16,12.920284584980237,383
13754,0.9843046811847214,1,Critical Risk,151,3,447.05,21.288095238095238,285
17845,0.9842905485515496,1,Critical Risk,554,4,598.19,12.462291666666667,21
18025,0.9842750628394721,1,Critical Risk,379,6,1177.72,10.515357142857143,239
14417,0.9842727037656609,1,Critical Risk,387,1,604.2,4.41021897810219,0
13584,0.9842682711287526,1,Critical Risk,306,3,392.45,4.728313253012048,369
17260,0.9842634002633214,1,Critical Risk,410,1,120.95,20.158333333333335,0
15828,0.9842632593058167,1,Critical Risk,374,1,1108.82,14.984054054054052,0
14962,0.9842340819172024,1,Critical Risk,270,3,231.31,19.275833333333335,313
16021,0.9842309294775545,1,Critical Risk,394,2,532.25,3.670689655172414,149
13111,0.9842265356373872,1,Critical Risk,718,1,191.07999999999998,17.37090909090909,0
17032,0.9842187855479304,1,Critical Risk,547,8,2940.85,12.356512605042017,181
17356,0.9841893151104785,1,Critical Risk,311,5,798.15,9.501785714285713,376
17062,0.9841850592669682,1,Critical Risk,313,6,1208.22,7.3671951219512195,125
14742,0.9841566694505336,1,Critical Risk,434,1,579.85,17.054411764705883,0
17407,0.9841434186690285,1,Critical Risk,411,1,552.9,24.039130434782606,0
16092,0.9841315675123846,1,Critical Risk,114,6,1587.94,17.64377777777778,464
16822,0.9841012950538558,1,Critical Risk,685,1,181.39,16.49,0
18029,0.9840696446593659,1,Critical Risk,641,1,250.89000000000001,14.758235294117648,0
14319,0.9840557542358043,1,Critical Risk,423,1,494.85,19.032692307692308,0
12460,0.9840450457553075,1,Critical Risk,455,1,326.65,18.147222222222222,0
18057,0.9840416721022769,1,Critical Risk,392,3,1076.06,7.741438848920863,297
14361,0.9840343586320484,1,Critical Risk,578,1,214.71,15.336428571428572,0
13501,0.9840285146406481,1,Critical Risk,287,3,2280.91,21.316915887850467,282
13663,0.9840276416075071,1,Critical Risk,178,5,1815.75,18.9140625,467
17753,0.9840149085126972,1,Critical Risk,463,4,314.36,4.427605633802817,238
14609,0.9840103513611494,1,Critical Risk,521,3,174.24,34.848,147
15777,0.9840013255429001,1,Critical Risk,240,5,722.21,24.073666666666668,327
13629,0.98395400024529,1,Critical Risk,142,1,336.36,16.818,0
16635,0.9839523783908539,1,Critical Risk,406,1,473.0,18.92,0
12568,0.9839360459038788,1,Critical Risk,644,1,70.0,14.0,0
16045,0.9839355294352093,1,Critical Risk,119,8,2372.09,17.189057971014496,378
13116,0.98393552560304,1,Critical Risk,137,1,501.14,16.704666666666665,0
17577,0.9839317643520888,1,Critical Risk,644,2,348.75,16.607142857142858,23
12834,0.9839066594126329,1,Critical Risk,282,1,312.38,17.354444444444443,0
17251,0.983904299477207,1,Critical Risk,362,3,812.4300000000001,10.155375000000001,362
18244,0.9838692593884211,1,Critical Risk,430,2,306.64,18.037647058823527,72
13042,0.9838317527204561,1,Critical Risk,597,3,1556.54,7.82180904522613,133
14600,0.9838269387162996,1,Critical Risk,305,2,865.17,16.021666666666665,87
13445,0.9838102252328141,1,Critical Risk,625,1,160.29999999999998,26.716666666666665,0
13181,0.9838009595645829,1,Critical Risk,380,1,359.69,18.931052631578947,0
12693,0.9837876909384643,1,Critical Risk,126,7,1429.42,18.808157894736844,395
17195,0.9837727753765461,1,Critical Risk,654,1,562.98,18.160645161290322,0
16428,0.9837543526877092,1,Critical Risk,413,3,660.28,4.8549999999999995,84
16262,0.9837371496090226,1,Critical Risk,377,1,755.15,16.416304347826088,0
15430,0.9837368897747532,1,Critical Risk,467,2,742.25,22.492424242424242,60
16481,0.9837069609277542,1,Critical Risk,681,1,269.0,19.214285714285715,0
18284,0.9836692898873244,1,Critical Risk,431,1,461.68,16.48857142857143,0
16605,0.9836627690334719,1,Critical Risk,723,1,60.48,60.48,0
14876,0.9836151440230511,1,Critical Risk,520,2,256.7,19.746153846153845,40
17021,0.9836109679652436,1,Critical Risk,441,6,1006.9000000000001,21.88913043478261,146
14018,0.9835730846149976,1,Critical Risk,644,1,367.15,28.24230769230769,0
13179,0.983570312828823,1,Critical Risk,618,1,572.3100000000001,16.832647058823532,0
16069,0.9835522812086708,1,Critical Risk,417,1,457.7,18.308,0
18119,0.9835515142083616,1,Critical Risk,367,1,362.24,6.037333333333334,0
14848,0.9835478883007337,1,Critical Risk,404,1,310.56,28.232727272727274,0
17484,0.9835275458610664,1,Critical Risk,575,2,209.57,14.969285714285714,47
17905,0.9835229900074419,1,Critical Risk,156,12,1509.49,9.148424242424243,523
15231,0.9835124186638058,1,Critical Risk,620,1,250.26000000000002,17.875714285714288,0
14491,0.983500664025476,1,Critical Risk,174,2,468.13,22.29190476190476,197
15868,0.9834933931126147,1,Critical Risk,582,1,94.53,23.6325,0
14559,0.9834933135095497,1,Critical Risk,389,1,75.6,37.8,0
18190,0.9834842749161109,1,Critical Risk,191,5,745.62,17.752857142857142,525
16534,0.9834819310464904,1,Critical Risk,641,1,635.9,17.663888888888888,0
14998,0.9834813297028308,1,Critical Risk,169,4,770.73,6.068740157480315,435
13674,0.9834740054330696,1,Critical Risk,432,1,240.68,17.19142857142857,0
13343,0.9834408032585735,1,Critical Risk,177,1,353.43,18.60157894736842,0
17952,0.9834246040795166,1,Critical Risk,377,4,687.01,6.67,163
16517,0.9833988810287079,1,Critical Risk,276,1,162.70000000000002,9.57058823529412,0
12956,0.9833928050645894,1,Critical Risk,305,4,521.89,12.425952380952381,417
14046,0.9833922752695935,1,Critical Risk,283,1,154.99,11.070714285714287,0
16396,0.9833902660738145,1,Critical Risk,475,1,137.8,17.225,0
12534,0.9833880028849681,1,Critical Risk,130,1,981.18,15.82548387096774,0
17978,0.9833853131634693,1,Critical Risk,364,4,770.5600000000001,10.138947368421054,366
13888,0.9833799389368767,1,Critical Risk,119,7,2169.05,11.788315217391306,455
17439,0.9833723315456436,1,Critical Risk,655,1,223.73999999999998,31.96285714285714,0
16142,0.983347428043989,1,Critical Risk,249,1,535.34,14.46864864864865,0
17165,0.9833320939332135,1,Critical Risk,283,6,1794.32,17.9432,444
16199,0.9833310916024911,1,Critical Risk,443,2,74.25,37.125,27
15347,0.9833268754697161,1,Critical Risk,365,4,839.1,23.308333333333334,71
12745,0.9833229946284737,1,Critical Risk,486,2,475.93,25.048947368421054,87
15695,0.9833200346413925,1,Critical Risk,266,4,1054.54,18.181724137931035,414
12738,0.983315868931157,1,Critical Risk,371,1,310.7,14.122727272727273,0
13459,0.9833027585272319,1,Critical Risk,624,2,1160.41,15.896027397260275,57
16096,0.9832969151738153,1,Critical Risk,263,4,1114.17,17.685238095238095,380
14322,0.9832946688248775,1,Critical Risk,428,4,290.5,26.40909090909091,230
15213,0.983226110327827,1,Critical Risk,318,2,328.35,13.68125,11
13201,0.9832189319419383,1,Critical Risk,501,4,1088.21,12.65360465116279,140
15922,0.983212506533143,1,Critical Risk,372,1,587.8000000000001,29.390000000000004,0
17607,0.9832070235091472,1,Critical Risk,375,1,333.81,15.173181818181819,0
16197,0.9831857267189921,1,Critical Risk,468,9,1861.01,20.45065934065934,254
16475,0.9831807672876656,1,Critical Risk,143,3,459.3,17.011111111111113,130
13235,0.9831799124685374,1,Critical Risk,211,1,955.47,16.762631578947367,0
16226,0.9831785723365479,1,Critical Risk,202,5,601.37,20.045666666666666,210
15422,0.9831748848741771,1,Critical Risk,322,7,1554.27,13.06109243697479,347
16631,0.9831537461038637,1,Critical Risk,481,7,1699.52,22.071688311688312,170
18064,0.983142557084803,1,Critical Risk,132,9,1038.13,24.142558139534888,512
17834,0.9831392080030602,1,Critical Risk,414,2,650.57,11.216724137931035,30
16331,0.9831069487432544,1,Critical Risk,431,5,551.2,23.96521739130435,210
13675,0.9830843694715896,1,Critical Risk,150,2,486.82000000000005,19.472800000000003,133
16227,0.9830686838180115,1,Critical Risk,224,3,485.12,16.728275862068966,310
15139,0.9830600955384696,1,Critical Risk,239,2,178.96,13.766153846153847,96
13898,0.9830254878044782,1,Critical Risk,325,2,686.4,14.921739130434782,85
17681,0.982993358982937,1,Critical Risk,596,3,222.8,24.755555555555556,85
14123,0.9829721963068242,1,Critical Risk,732,1,436.18,18.174166666666668,0
17093,0.982962158607374,1,Critical Risk,592,1,235.88,18.144615384615385,0
14469,0.9829386315418506,1,Critical Risk,415,4,1926.93,13.289172413793104,263
14065,0.9829356756343082,1,Critical Risk,388,3,891.02,18.18408163265306,42
17871,0.9829252755682448,1,Critical Risk,204,5,1039.79,12.37845238095238,488
17446,0.9829062810577134,1,Critical Risk,176,2,120.89999999999999,13.433333333333332,133
16679,0.9829017230510647,1,Critical Risk,365,3,436.06,25.65058823529412,180
16544,0.9828998360774591,1,Critical Risk,519,4,235.10000000000002,23.51,142
12859,0.9828850758775478,1,Critical Risk,458,1,575.1,27.385714285714286,0
18090,0.9828606688159889,1,Critical Risk,421,1,349.4,5.823333333333333,0
13306,0.982858721328997,1,Critical Risk,429,1,53.65,13.4125,0
15261,0.9828514432531921,1,Critical Risk,134,4,1437.2,15.793406593406594,299
15404,0.9828509072335543,1,Critical Risk,375,1,257.06,16.06625,0
13264,0.9828345602272083,1,Critical Risk,442,1,722.5600000000001,19.014736842105265,0
